research_question,condition,metric,strategy,start_period,end_period,target_reach,wom,contacts,memory,memory_half_life,n_pairs,effect,se,ci95_low,ci95_high,cohens_dz,p_value,p_holm
RQ2,credibility_p201_d25,target_share_decisions,CREDIBILITY_CAMOUFLAGE,201.0,225.0,,1.0,5.0,-1.0,0.33,30,2.083333333333312e-05,1.1653728458016322e-05,-3.0012175503672986e-06,4.4667884217033534e-05,0.32638729186685217,0.08428045399662043,0.42140226998310215
RQ2,credibility_p201_d25,participation_rate,CREDIBILITY_CAMOUFLAGE,201.0,225.0,,1.0,5.0,-1.0,0.33,30,0.0,0.0,0.0,0.0,,,
RQ2,credibility_p201_d25,cumulative_fake_reposts,CREDIBILITY_CAMOUFLAGE,201.0,225.0,,1.0,5.0,-1.0,0.33,30,0.7,2.232544036197991,-3.8660652401987177,5.266065240198718,0.057244976140396614,0.7561118465952215,1.0
RQ2,credibility_p201_d25,target_unique_reposters_p400,CREDIBILITY_CAMOUFLAGE,201.0,225.0,,1.0,5.0,-1.0,0.33,30,0.3333333333333333,0.21081851067789203,-0.09783893381536124,0.7645056004820279,0.28867513459481275,0.12469296900611526,0.49877187602446105
RQ2,credibility_p201_d100,fake_repost_share_all,CREDIBILITY_CAMOUFLAGE,201.0,300.0,,1.0,5.0,-1.0,0.33,30,-4.449999999999084e-05,3.384493883961863e-05,-0.00011372067215094728,2.4720672150965597e-05,-0.24005217761385797,0.19887368617276852,1.0
RQ2,credibility_p201_d100,fake_repost_share_final100,CREDIBILITY_CAMOUFLAGE,201.0,300.0,,1.0,5.0,-1.0,0.33,30,-0.0001259999999999884,5.536213071443084e-05,-0.0002392282707887677,-1.2771729211209093e-05,-0.4155249647791913,0.030417666523576928,0.5475179974243847
RQ2,credibility_p201_d100,target_share_all,CREDIBILITY_CAMOUFLAGE,201.0,300.0,,1.0,5.0,-1.0,0.33,30,5.833333333334998e-05,3.291955828998425e-05,-8.994723087241161e-06,0.00012566138975394112,0.3235207698282383,0.08690322545097068,0.4214022699838105
RQ2,credibility_p201_d100,target_share_final100,CREDIBILITY_CAMOUFLAGE,201.0,300.0,,1.0,5.0,-1.0,0.33,30,-0.00011933333333332988,5.9356575584633055e-05,-0.00024073116117451167,2.064494507851916e-06,-0.36705598262236183,0.053764989145860385,0.8064748371879058
RQ2,credibility_p201_d100,fake_repost_share_decisions,CREDIBILITY_CAMOUFLAGE,201.0,300.0,,1.0,5.0,-1.0,0.33,30,-4.450000000000102e-05,3.384493883961786e-05,-0.00011372067215095587,2.4720672150953833e-05,-0.24005217761391834,0.19887368617265877,1.0
RQ2,credibility_p201_d100,target_share_decisions,CREDIBILITY_CAMOUFLAGE,201.0,300.0,,1.0,5.0,-1.0,0.33,30,5.833333333333321e-05,3.2919558289984116e-05,-8.994723087257662e-06,0.00012566138975392407,0.32352076982814665,0.08690322545105565,0.42140226998310215
RQ2,credibility_p201_d100,participation_rate,CREDIBILITY_CAMOUFLAGE,201.0,300.0,,1.0,5.0,-1.0,0.33,30,0.0,0.0,0.0,0.0,,,
RQ2,credibility_p201_d100,cumulative_fake_reposts,CREDIBILITY_CAMOUFLAGE,201.0,300.0,,1.0,5.0,-1.0,0.33,30,-8.9,6.768987767923565,-22.744134430190957,4.944134430190957,-0.2400521776139131,0.1988736861726683,1.0
RQ2,credibility_p201_d100,target_unique_reposters_p400,CREDIBILITY_CAMOUFLAGE,201.0,300.0,,1.0,5.0,-1.0,0.33,30,0.4,0.2737563309507785,-0.15989456278202252,0.9598945627820226,0.266768896559886,0.1547247495849232,0.49877187602446105
RQ2,credibility_p201_permanent,fake_repost_share_all,CREDIBILITY_CAMOUFLAGE,201.0,-1.0,,1.0,5.0,-1.0,0.33,30,-6.766666666667882e-05,4.8862776028653177e-05,-0.00016760226459737156,3.2268931264013925e-05,-0.25283431640470977,0.1766666936016893,1.0
RQ2,credibility_p201_permanent,fake_repost_share_final100,CREDIBILITY_CAMOUFLAGE,201.0,-1.0,,1.0,5.0,-1.0,0.33,30,-0.00021866666666664735,0.00014546930263001432,-0.0005161847964259255,7.885146309263071e-05,-0.27444201569775994,0.14360530329641047,1.0
RQ2,credibility_p201_permanent,target_share_all,CREDIBILITY_CAMOUFLAGE,201.0,-1.0,,1.0,5.0,-1.0,0.33,30,0.00013000000000000327,5.010964988397369e-05,2.751425870040872e-05,0.00023248574129959782,0.47365416069587674,0.014709877830720286,0.11767902264576229
RQ2,credibility_p201_permanent,target_share_final100,CREDIBILITY_CAMOUFLAGE,201.0,-1.0,,1.0,5.0,-1.0,0.33,30,0.00016733333333333333,0.00015080011382456946,-0.00014108752949766175,0.0004757541961643284,0.20259100820003303,0.2762726484430914,1.0
RQ2,credibility_p201_permanent,fake_repost_share_decisions,CREDIBILITY_CAMOUFLAGE,201.0,-1.0,,1.0,5.0,-1.0,0.33,30,-6.766666666666402e-05,4.88627760286504e-05,-0.0001676022645973511,3.2268931264023046e-05,-0.25283431640466886,0.17666669360175727,1.0
RQ2,credibility_p201_permanent,target_share_decisions,CREDIBILITY_CAMOUFLAGE,201.0,-1.0,,1.0,5.0,-1.0,0.33,30,0.0001299999999999999,5.010964988397197e-05,2.7514258700408868e-05,0.00023248574129959093,0.4736541606958807,0.01470987783071957,0.11767902264575655
RQ2,credibility_p201_permanent,participation_rate,CREDIBILITY_CAMOUFLAGE,201.0,-1.0,,1.0,5.0,-1.0,0.33,30,0.0,0.0,0.0,0.0,,,
RQ2,credibility_p201_permanent,cumulative_fake_reposts,CREDIBILITY_CAMOUFLAGE,201.0,-1.0,,1.0,5.0,-1.0,0.33,30,-13.533333333333333,9.772555205730082,-33.520452919470756,6.453786252804088,-0.2528343164046787,0.1766666936017411,1.0
RQ2,credibility_p201_permanent,target_unique_reposters_p400,CREDIBILITY_CAMOUFLAGE,201.0,-1.0,,1.0,5.0,-1.0,0.33,30,1.0333333333333334,0.5107653336451485,-0.011299067211524294,2.077965733878191,0.3693672604660906,0.05236672951052843,0.26183364755264216
RQ2,informational_p1_d25,fake_repost_share_all,INFORMATIONAL_CAMOUFLAGE,1.0,25.0,,1.0,5.0,-1.0,0.33,30,-7.700000000000947e-05,9.078096666176913e-05,-0.00026266792395812037,0.00010866792395810143,-0.15485858794254692,0.40327600330702634,1.0
RQ2,informational_p1_d25,fake_repost_share_final100,INFORMATIONAL_CAMOUFLAGE,1.0,25.0,,1.0,5.0,-1.0,0.33,30,-9.33333333332347e-06,1.079520256722407e-05,-3.141200161663719e-05,1.2745334949990252e-05,-0.15785027875552846,0.39436402179458063,1.0
RQ2,informational_p1_d25,target_share_all,INFORMATIONAL_CAMOUFLAGE,1.0,25.0,,1.0,5.0,-1.0,0.33,30,0.00015099999999999651,4.5861109660697705e-05,5.7203499100839096e-05,0.00024479650089915395,0.6011346490536119,0.0026167312793293806,0.028784044072623187
RQ2,informational_p1_d25,target_share_final100,INFORMATIONAL_CAMOUFLAGE,1.0,25.0,,1.0,5.0,-1.0,0.33,30,-1.733333333332673e-05,1.3586109652101845e-05,-4.512004751507064e-05,1.0453380848417188e-05,-0.2329304931415867,0.21214633996686866,1.0
RQ2,informational_p1_d25,fake_repost_share_decisions,INFORMATIONAL_CAMOUFLAGE,1.0,25.0,,1.0,5.0,-1.0,0.33,30,-7.69999999999979e-05,9.078096666177316e-05,-0.00026266792395811706,0.00010866792395812127,-0.15485858794251675,0.4032760033071167,1.0
RQ2,informational_p1_d25,target_share_decisions,INFORMATIONAL_CAMOUFLAGE,1.0,25.0,,1.0,5.0,-1.0,0.33,30,0.00015099999999999985,4.586110966069554e-05,5.720349910084686e-05,0.0002447965008991528,0.6011346490536534,0.002616731279327844,0.028784044072606284
RQ2,informational_p1_d25,participation_rate,INFORMATIONAL_CAMOUFLAGE,1.0,25.0,,1.0,5.0,-1.0,0.33,30,0.0,0.0,0.0,0.0,,,
RQ2,informational_p1_d25,cumulative_fake_reposts,INFORMATIONAL_CAMOUFLAGE,1.0,25.0,,1.0,5.0,-1.0,0.33,30,-15.4,18.15619333235464,-52.533584791623845,21.733584791623848,-0.1548585879425209,0.4032760033071043,1.0
RQ2,informational_p1_d25,target_unique_reposters_p400,INFORMATIONAL_CAMOUFLAGE,1.0,25.0,,1.0,5.0,-1.0,0.33,30,2.566666666666667,0.6959378577974537,1.1433139308169809,3.990019402516353,0.6733461496975006,0.0009264940619396633,0.010191434681336296
RQ2,informational_p1_d100,fake_repost_share_all,INFORMATIONAL_CAMOUFLAGE,1.0,100.0,,1.0,5.0,-1.0,0.33,30,-4.3333333333329024e-05,9.230706294607829e-05,-0.00023212247464885762,0.00014545580798219955,-0.08570902161054772,0.6422603060555021,1.0
RQ2,informational_p1_d100,fake_repost_share_final100,INFORMATIONAL_CAMOUFLAGE,1.0,100.0,,1.0,5.0,-1.0,0.33,30,-5.999999999990041e-06,1.1592704800765015e-05,-2.970974349100874e-05,1.770974349102866e-05,-0.09449435087281997,0.6086863327664278,1.0
RQ2,informational_p1_d100,target_share_all,INFORMATIONAL_CAMOUFLAGE,1.0,100.0,,1.0,5.0,-1.0,0.33,30,0.00034966666666666653,7.319707822404147e-05,0.00019996183256535072,0.0004993715007679824,0.8721674215591319,4.7125693357480975e-05,0.0007068854003622146
RQ2,informational_p1_d100,target_share_final100,INFORMATIONAL_CAMOUFLAGE,1.0,100.0,,1.0,5.0,-1.0,0.33,30,-1.1999999999993353e-05,1.3749817135673834e-05,-4.0121533579777656e-05,1.612153357979095e-05,-0.1593395903670018,0.38997459793672684,1.0
RQ2,informational_p1_d100,fake_repost_share_decisions,INFORMATIONAL_CAMOUFLAGE,1.0,100.0,,1.0,5.0,-1.0,0.33,30,-4.3333333333332263e-05,9.230706294608116e-05,-0.00023212247464886673,0.0001454558079822022,-0.08570902161055145,0.6422603060554877,1.0
RQ2,informational_p1_d100,target_share_decisions,INFORMATIONAL_CAMOUFLAGE,1.0,100.0,,1.0,5.0,-1.0,0.33,30,0.00034966666666666653,7.319707822404113e-05,0.00019996183256535142,0.0004993715007679816,0.872167421559136,4.712569335747809e-05,0.0007068854003621713
RQ2,informational_p1_d100,participation_rate,INFORMATIONAL_CAMOUFLAGE,1.0,100.0,,1.0,5.0,-1.0,0.33,30,0.0,0.0,0.0,0.0,,,
RQ2,informational_p1_d100,cumulative_fake_reposts,INFORMATIONAL_CAMOUFLAGE,1.0,100.0,,1.0,5.0,-1.0,0.33,30,-8.666666666666666,18.46141258921624,-46.42449492977357,29.091161596440244,-0.08570902161055352,0.6422603060554797,1.0
RQ2,informational_p1_d100,target_unique_reposters_p400,INFORMATIONAL_CAMOUFLAGE,1.0,100.0,,1.0,5.0,-1.0,0.33,30,3.466666666666667,0.7712258242762955,1.8893327500785602,5.044000583254773,0.8206725245775015,0.0001029450699516112,0.0014412309793225568
RQ2,informational_p1_permanent,fake_repost_share_all,INFORMATIONAL_CAMOUFLAGE,1.0,-1.0,,1.0,5.0,-1.0,0.33,30,-7.39999999999963e-05,8.665010893998233e-05,-0.00025121937129807606,0.0001032193712980835,-0.15592005500133163,0.4000995473493726,1.0
RQ2,informational_p1_permanent,fake_repost_share_final100,INFORMATIONAL_CAMOUFLAGE,1.0,-1.0,,1.0,5.0,-1.0,0.33,30,5.866666666667353e-05,0.00011306364125208226,-0.000172574443869543,0.00028990777720289005,0.09473442376089439,0.6077804937501147,1.0
RQ2,informational_p1_permanent,target_share_all,INFORMATIONAL_CAMOUFLAGE,1.0,-1.0,,1.0,5.0,-1.0,0.33,30,0.0008690000000000066,0.00010759849804532286,0.0006489363623487546,0.0010890636376512585,1.474527715283112,6.607990735755229e-09,1.1894383324359413e-07
RQ2,informational_p1_permanent,target_share_final100,INFORMATIONAL_CAMOUFLAGE,1.0,-1.0,,1.0,5.0,-1.0,0.33,30,0.0006880000000000134,0.000152287085210267,0.0003765379392139865,0.0009994620607860403,0.8248305473907119,9.666483955175048e-05,0.0015466374328280076
RQ2,informational_p1_permanent,fake_repost_share_decisions,INFORMATIONAL_CAMOUFLAGE,1.0,-1.0,,1.0,5.0,-1.0,0.33,30,-7.399999999999906e-05,8.665010893997975e-05,-0.00025121937129807357,0.00010321937129807544,-0.15592005500134207,0.40009954734934133,1.0
RQ2,informational_p1_permanent,target_share_decisions,INFORMATIONAL_CAMOUFLAGE,1.0,-1.0,,1.0,5.0,-1.0,0.33,30,0.0008689999999999999,0.00010759849804532213,0.0006489363623487493,0.0010890636376512503,1.4745277152831107,6.6079907357553666e-09,1.189438332435966e-07
RQ2,informational_p1_permanent,participation_rate,INFORMATIONAL_CAMOUFLAGE,1.0,-1.0,,1.0,5.0,-1.0,0.33,30,0.0,0.0,0.0,0.0,,,
RQ2,informational_p1_permanent,cumulative_fake_reposts,INFORMATIONAL_CAMOUFLAGE,1.0,-1.0,,1.0,5.0,-1.0,0.33,30,-14.8,17.330021787995932,-50.24387425961487,20.643874259614865,-0.1559200550013442,0.40009954734933495,1.0
RQ2,informational_p1_permanent,target_unique_reposters_p400,INFORMATIONAL_CAMOUFLAGE,1.0,-1.0,,1.0,5.0,-1.0,0.33,30,5.9,0.9900075467029205,3.8752072195481113,7.92479278045189,1.088060086020806,1.7798314226006331e-06,3.20369656068114e-05
RQ2,informational_p101_d25,fake_repost_share_all,INFORMATIONAL_CAMOUFLAGE,101.0,125.0,,1.0,5.0,-1.0,0.33,30,-4.216666666665564e-05,2.8863216193663762e-05,-0.00010119857199322141,1.6865238659910135e-05,-0.2667251211503192,0.15479010842947402,1.0
RQ2,informational_p101_d25,fake_repost_share_final100,INFORMATIONAL_CAMOUFLAGE,101.0,125.0,,1.0,5.0,-1.0,0.33,30,1.3333333333367484e-06,1.3333333333367484e-06,-1.3936395228471734e-06,4.0603061895206705e-06,0.18257418583505536,0.3255819880161937,1.0
RQ2,informational_p101_d25,target_share_all,INFORMATIONAL_CAMOUFLAGE,101.0,125.0,,1.0,5.0,-1.0,0.33,30,2.766666666666999e-05,1.834022858838949e-05,-9.843312485793813e-06,6.51766458191338e-05,0.2754174582444886,0.1422391056514959,0.4214022699838105
RQ2,informational_p101_d25,target_share_final100,INFORMATIONAL_CAMOUFLAGE,101.0,125.0,,1.0,5.0,-1.0,0.33,30,0.0,0.0,0.0,0.0,,,
RQ2,informational_p101_d25,fake_repost_share_decisions,INFORMATIONAL_CAMOUFLAGE,101.0,125.0,,1.0,5.0,-1.0,0.33,30,-4.216666666666628e-05,2.8863216193663633e-05,-0.0001011985719932318,1.6865238659899232e-05,-0.26672512115038766,0.15479010842937174,1.0
RQ2,informational_p101_d25,target_share_decisions,INFORMATIONAL_CAMOUFLAGE,101.0,125.0,,1.0,5.0,-1.0,0.33,30,2.7666666666666637e-05,1.834022858838809e-05,-9.843312485794307e-06,6.517664581912757e-05,0.2754174582444762,0.1422391056515132,0.42140226998310215
RQ2,informational_p101_d25,participation_rate,INFORMATIONAL_CAMOUFLAGE,101.0,125.0,,1.0,5.0,-1.0,0.33,30,0.0,0.0,0.0,0.0,,,
RQ2,informational_p101_d25,cumulative_fake_reposts,INFORMATIONAL_CAMOUFLAGE,101.0,125.0,,1.0,5.0,-1.0,0.33,30,-8.433333333333334,5.772643238732654,-20.239714398646285,3.3730477319796197,-0.26672512115039354,0.154790108429363,1.0
RQ2,informational_p101_d25,target_unique_reposters_p400,INFORMATIONAL_CAMOUFLAGE,101.0,125.0,,1.0,5.0,-1.0,0.33,30,-0.06666666666666667,0.11678975444487853,-0.3055285343547318,0.17219520102139851,-0.10421815207042283,0.5725145639415323,0.5725145639415323
RQ2,informational_p101_d100,fake_repost_share_all,INFORMATIONAL_CAMOUFLAGE,101.0,200.0,,1.0,5.0,-1.0,0.33,30,-0.00013249999999999696,7.82152754284275e-05,-0.00029246819977379055,2.74681997737966e-05,-0.30928842851523075,0.10097268292196393,1.0
RQ2,informational_p101_d100,fake_repost_share_final100,INFORMATIONAL_CAMOUFLAGE,101.0,200.0,,1.0,5.0,-1.0,0.33,30,1.599999999999958e-05,8.809608129894474e-06,-2.0176716828338452e-06,3.401767168283301e-05,0.3315910231521048,0.07969133055870195,1.0
RQ2,informational_p101_d100,target_share_all,INFORMATIONAL_CAMOUFLAGE,101.0,200.0,,1.0,5.0,-1.0,0.33,30,0.0001335000000000033,4.6813490294608916e-05,3.775566199777754e-05,0.00022924433800222905,0.5206544877468233,0.007932360169206206,0.07932360169206205
RQ2,informational_p101_d100,target_share_final100,INFORMATIONAL_CAMOUFLAGE,101.0,200.0,,1.0,5.0,-1.0,0.33,30,6.666666666663301e-06,3.992329810772919e-06,-1.4985646034995165e-06,1.4831897936826118e-05,0.3048749218101575,0.10570626513823,1.0
RQ2,informational_p101_d100,fake_repost_share_decisions,INFORMATIONAL_CAMOUFLAGE,101.0,200.0,,1.0,5.0,-1.0,0.33,30,-0.00013249999999999975,7.821527542842778e-05,-0.0002924681997737939,2.7468199773794406e-05,-0.30928842851523614,0.10097268292195831,1.0
RQ2,informational_p101_d100,target_share_decisions,INFORMATIONAL_CAMOUFLAGE,101.0,200.0,,1.0,5.0,-1.0,0.33,30,0.00013349999999999994,4.681349029460646e-05,3.775566199777919e-05,0.0002292443380022207,0.5206544877468375,0.007932360169204716,0.07932360169204716
RQ2,informational_p101_d100,participation_rate,INFORMATIONAL_CAMOUFLAGE,101.0,200.0,,1.0,5.0,-1.0,0.33,30,0.0,0.0,0.0,0.0,,,
RQ2,informational_p101_d100,cumulative_fake_reposts,INFORMATIONAL_CAMOUFLAGE,101.0,200.0,,1.0,5.0,-1.0,0.33,30,-26.5,15.643055085685567,-58.49363995475885,5.4936399547588515,-0.3092884285152365,0.10097268292195791,1.0
RQ2,informational_p101_d100,target_unique_reposters_p400,INFORMATIONAL_CAMOUFLAGE,101.0,200.0,,1.0,5.0,-1.0,0.33,30,0.9333333333333333,0.2991687077700678,0.32146462420345434,1.5452020424632122,0.5695868886695798,0.0040697030368450965,0.03255762429476077
RQ2,informational_p101_permanent,fake_repost_share_all,INFORMATIONAL_CAMOUFLAGE,101.0,-1.0,,1.0,5.0,-1.0,0.33,30,-7.11666666666555e-05,8.84043360268741e-05,-0.0002519738352018784,0.00010964050186856742,-0.14697464863385876,0.42736310717463394,1.0
RQ2,informational_p101_permanent,fake_repost_share_final100,INFORMATIONAL_CAMOUFLAGE,101.0,-1.0,,1.0,5.0,-1.0,0.33,30,6.466666666667929e-05,0.00010832765679203694,-0.00015688826806717267,0.0002862216014005313,0.10898845564435553,0.5551702193354271,1.0
RQ2,informational_p101_permanent,target_share_all,INFORMATIONAL_CAMOUFLAGE,101.0,-1.0,,1.0,5.0,-1.0,0.33,30,0.0005131666666666799,6.59852314255517e-05,0.00037821171541215523,0.0006481216179212045,1.4198781203043267,1.4131636589184832e-08,2.4023782201614214e-07
RQ2,informational_p101_permanent,target_share_final100,INFORMATIONAL_CAMOUFLAGE,101.0,-1.0,,1.0,5.0,-1.0,0.33,30,0.0007006666666666735,0.0001490552110417395,0.00039581453072976214,0.0010055188026035849,0.8582299492542261,5.824386552376981e-05,0.0010483895794278564
RQ2,informational_p101_permanent,fake_repost_share_decisions,INFORMATIONAL_CAMOUFLAGE,101.0,-1.0,,1.0,5.0,-1.0,0.33,30,-7.116666666666568e-05,8.840433602687407e-05,-0.00025197383520188856,0.00010964050186855718,-0.14697464863387982,0.42736310717456855,1.0
RQ2,informational_p101_permanent,target_share_decisions,INFORMATIONAL_CAMOUFLAGE,101.0,-1.0,,1.0,5.0,-1.0,0.33,30,0.0005131666666666664,6.598523142555096e-05,0.00037821171541214325,0.0006481216179211897,1.4198781203043052,1.4131636589189107e-08,2.4023782201621483e-07
RQ2,informational_p101_permanent,participation_rate,INFORMATIONAL_CAMOUFLAGE,101.0,-1.0,,1.0,5.0,-1.0,0.33,30,0.0,0.0,0.0,0.0,,,
RQ2,informational_p101_permanent,cumulative_fake_reposts,INFORMATIONAL_CAMOUFLAGE,101.0,-1.0,,1.0,5.0,-1.0,0.33,30,-14.233333333333333,17.680867205374845,-50.39476704037797,21.928100373711302,-0.1469746486338816,0.42736310717456316,1.0
RQ2,informational_p101_permanent,target_unique_reposters_p400,INFORMATIONAL_CAMOUFLAGE,101.0,-1.0,,1.0,5.0,-1.0,0.33,30,3.0,0.6064784348631227,1.7596123277036937,4.240387672296306,0.9031195934094222,2.942598484864314e-05,0.0004708157575782902
RQ2,informational_p201_d25,fake_repost_share_all,INFORMATIONAL_CAMOUFLAGE,201.0,225.0,,1.0,5.0,-1.0,0.33,30,8.000000000003837e-06,1.4571661996265151e-05,-2.1802395049896247e-05,3.7802395049903924e-05,0.10023520220655041,0.5872007636115246,1.0
RQ2,informational_p201_d25,fake_repost_share_final100,INFORMATIONAL_CAMOUFLAGE,201.0,225.0,,1.0,5.0,-1.0,0.33,30,2.6666666666630885e-06,6.120125709275979e-06,-9.850395847526577e-06,1.5183729180852753e-05,0.07955138810655105,0.6662654390940876,1.0
RQ2,informational_p201_d25,target_share_all,INFORMATIONAL_CAMOUFLAGE,201.0,225.0,,1.0,5.0,-1.0,0.33,30,3.833333333334663e-05,1.6996168150521218e-05,3.5722664292288774e-06,7.309440023746437e-05,0.4117797059724267,0.031825562784342905,0.22277893949040034
RQ2,informational_p201_d25,target_share_final100,INFORMATIONAL_CAMOUFLAGE,201.0,225.0,,1.0,5.0,-1.0,0.33,30,1.3333333333333946e-06,1.6423513654705084e-06,-2.0256523621240096e-06,4.692319028790798e-06,0.14822178304722594,0.4234950884933261,1.0
RQ2,informational_p201_d25,fake_repost_share_decisions,INFORMATIONAL_CAMOUFLAGE,201.0,225.0,,1.0,5.0,-1.0,0.33,30,8.0000000000006e-06,1.457166199626268e-05,-2.1802395049894428e-05,3.780239504989563e-05,0.10023520220652685,0.5872007636116121,1.0
RQ2,informational_p201_d25,target_share_decisions,INFORMATIONAL_CAMOUFLAGE,201.0,225.0,,1.0,5.0,-1.0,0.33,30,3.833333333333322e-05,1.699616815052042e-05,3.5722664292171002e-06,7.309440023744933e-05,0.41177970597230196,0.0318255627843908,0.22277893949073557
RQ2,informational_p201_d25,participation_rate,INFORMATIONAL_CAMOUFLAGE,201.0,225.0,,1.0,5.0,-1.0,0.33,30,0.0,0.0,0.0,0.0,,,
RQ2,informational_p201_d25,cumulative_fake_reposts,INFORMATIONAL_CAMOUFLAGE,201.0,225.0,,1.0,5.0,-1.0,0.33,30,1.6,2.914332399252586,-4.360479009979109,7.560479009979108,0.10023520220651763,0.5872007636116463,1.0
RQ2,informational_p201_d25,target_unique_reposters_p400,INFORMATIONAL_CAMOUFLAGE,201.0,225.0,,1.0,5.0,-1.0,0.33,30,0.43333333333333335,0.30581841706241203,-0.19213555835281326,1.05880222501948,0.25870083721078824,0.1671478547678335,0.49877187602446105
RQ2,informational_p201_d100,fake_repost_share_all,INFORMATIONAL_CAMOUFLAGE,201.0,300.0,,1.0,5.0,-1.0,0.33,30,3.183333333334528e-05,3.325319389494061e-05,-3.6177084516173495e-05,9.984375118286405e-05,0.17477854711079996,0.3463282792135307,1.0
RQ2,informational_p201_d100,fake_repost_share_final100,INFORMATIONAL_CAMOUFLAGE,201.0,300.0,,1.0,5.0,-1.0,0.33,30,-8.133333333332146e-05,4.924191592053483e-05,-0.00018204435940940558,1.9377692742762636e-05,-0.30155949127864584,0.10938276963262143,1.0
RQ2,informational_p201_d100,target_share_all,INFORMATIONAL_CAMOUFLAGE,201.0,300.0,,1.0,5.0,-1.0,0.33,30,0.00019316666666666665,4.358864882642617e-05,0.00010401787002634699,0.0002823154633069863,0.8090924551842722,0.00012264864884744373,0.0017170810838642123
RQ2,informational_p201_d100,target_share_final100,INFORMATIONAL_CAMOUFLAGE,201.0,300.0,,1.0,5.0,-1.0,0.33,30,-7.333333333333324e-05,6.210360889310964e-05,-0.0002003494751249372,5.3682808458270726e-05,-0.21558769074029643,0.2472676695183821,1.0
RQ2,informational_p201_d100,fake_repost_share_decisions,INFORMATIONAL_CAMOUFLAGE,201.0,300.0,,1.0,5.0,-1.0,0.33,30,3.183333333333464e-05,3.325319389494129e-05,-3.6177084516185516e-05,9.98437511828548e-05,0.174778547110738,0.3463282792136991,1.0
RQ2,informational_p201_d100,target_share_decisions,INFORMATIONAL_CAMOUFLAGE,201.0,300.0,,1.0,5.0,-1.0,0.33,30,0.00019316666666666665,4.358864882642505e-05,0.00010401787002634928,0.00028231546330698403,0.8090924551842928,0.00012264864884740565,0.001717081083863679
RQ2,informational_p201_d100,participation_rate,INFORMATIONAL_CAMOUFLAGE,201.0,300.0,,1.0,5.0,-1.0,0.33,30,0.0,0.0,0.0,0.0,,,
RQ2,informational_p201_d100,cumulative_fake_reposts,INFORMATIONAL_CAMOUFLAGE,201.0,300.0,,1.0,5.0,-1.0,0.33,30,6.366666666666666,6.650638778988254,-7.235416903237357,19.96875023657069,0.1747785471107309,0.34632827921371834,1.0
RQ2,informational_p201_d100,target_unique_reposters_p400,INFORMATIONAL_CAMOUFLAGE,201.0,300.0,,1.0,5.0,-1.0,0.33,30,1.2333333333333334,0.42799541659736556,0.3579844206114663,2.1086822460552006,0.5261150481160417,0.007371625534814014,0.0516013787436981
RQ2,informational_p201_permanent,fake_repost_share_all,INFORMATIONAL_CAMOUFLAGE,201.0,-1.0,,1.0,5.0,-1.0,0.33,30,6.333333333333099e-05,4.411735481835443e-05,-2.6896788473653523e-05,0.0001535634551403155,0.2620971229386227,0.16182525310301896,1.0
RQ2,informational_p201_permanent,fake_repost_share_final100,INFORMATIONAL_CAMOUFLAGE,201.0,-1.0,,1.0,5.0,-1.0,0.33,30,4.4666666666679417e-05,0.00011062906160693363,-0.0001815951694131462,0.00027092850274650505,0.07371462961160732,0.689357236757147,1.0
RQ2,informational_p201_permanent,target_share_all,INFORMATIONAL_CAMOUFLAGE,201.0,-1.0,,1.0,5.0,-1.0,0.33,30,0.00038433333333334,5.3010914801790637e-05,0.0002759138390241465,0.0004927528276425334,1.3236773159824298,5.53401752989255e-08,8.85442804782808e-07
RQ2,informational_p201_permanent,target_share_final100,INFORMATIONAL_CAMOUFLAGE,201.0,-1.0,,1.0,5.0,-1.0,0.33,30,0.0006913333333333435,0.00014955469021058835,0.0003854596477946746,0.0009972070188720124,0.8439696561588269,7.232272918137787e-05,0.0012294863960834238
RQ2,informational_p201_permanent,fake_repost_share_decisions,INFORMATIONAL_CAMOUFLAGE,201.0,-1.0,,1.0,5.0,-1.0,0.33,30,6.333333333333469e-05,4.411735481835414e-05,-2.6896788473649227e-05,0.00015356345514031862,0.26209712293863974,0.16182525310299267,1.0
RQ2,informational_p201_permanent,target_share_decisions,INFORMATIONAL_CAMOUFLAGE,201.0,-1.0,,1.0,5.0,-1.0,0.33,30,0.00038433333333333326,5.301091480178967e-05,0.00027591383902414175,0.0004927528276425248,1.3236773159824309,5.534017529892463e-08,8.85442804782794e-07
RQ2,informational_p201_permanent,participation_rate,INFORMATIONAL_CAMOUFLAGE,201.0,-1.0,,1.0,5.0,-1.0,0.33,30,0.0,0.0,0.0,0.0,,,
RQ2,informational_p201_permanent,cumulative_fake_reposts,INFORMATIONAL_CAMOUFLAGE,201.0,-1.0,,1.0,5.0,-1.0,0.33,30,12.666666666666666,8.82347096367089,-5.379357694730244,30.712691028063574,0.26209712293863224,0.16182525310300405,1.0
RQ2,informational_p201_permanent,target_unique_reposters_p400,INFORMATIONAL_CAMOUFLAGE,201.0,-1.0,,1.0,5.0,-1.0,0.33,30,2.2666666666666666,0.5732210528922741,1.0942979777968695,3.439035355536464,0.7219463052483137,0.0004529051084395617,0.005887766409714302
RQ3,credibility_reach14_7_wom0,fake_repost_share_all,CREDIBILITY_CAMOUFLAGE,1.0,-1.0,14.7,0.0,5.0,-1.0,0.33,30,0.0031339999999999892,0.0001991809954928371,0.0027266291238685386,0.00354137087613144,2.872701268468349,9.726747253419637e-16,1.848081978149731e-14
